Address Title,Address Code,Address Line 1,Postal Code,City,State,Origin Address
SE50,MDC-NAGPUR-MIHAN SEZ,"MDC-NAGPUR-MIHAN SEZ(BB-APPS,GM,HF), A DIV OF FUTURE RETAIL LIMITED, NEAR MADC MAIN OFFICE,MIHAN SEZ,WARDH RD, NEAR BAB SAHEB INTERNATIONAL AIRPORT, NAGPUR",441108,NAGPUR,MAHARASHTRA,TRUE
SE59,"RRL, PATNA","Reliance Retail Limited, Proconnect Supplychain Sol Ltd Khata No4, Plot No 8&9 Jairam Nagar, Mahuli Road, Village Khotia, Patna",800009,PATNA,BIHAR,TRUE
SE60,Company RRL-West-Maha-Nagpur Reliance Retail Limit,Company RRL-West-Maha-Nagpur Reliance Retail Limited 20 Cube Warehousing & Distributon Ltd Logistic Warehousing Khasara No 568 Sy No 34 Mouza Gondkhari Tah Kalmeshwar NAGPUR,441501,NAGPUR,MAHARASHTRA,TRUE
SE69,"RRL, JAIPUR","20 Cube Warehousing & Distribution Pvt. Ltd., SP-636 (A-1), Road No. 6, VKI Area",302013,JAIPUR,RAJASTHAN,TRUE
SE82,RRL Footprint Fabric Neelamangala,"   Reliance Retail Limited   Sy 33/2, 33/4 A3 Mahimapura Village  Thyamagondlu hobli   ",562111,BANGALORE,KARNATAKA,TRUE
SE95,RRL PL Yayath,Village Vasna Chacharwadi Taluka  Sanand,382213,AHMEDABAD,GUJARAT,TRUE
SE96,RRL PL SKWL SK Dall Mill,RRL PL SKWL SK Dall Mill & cold storage Plot no  M 226 MIDC Phase 4 Akola Maharashtra ,444104,AKOLA,MAHARASHTRA,TRUE
SF06,RRL TRENDS ECOM MIHAN,NAGPUR,440001,NAGPUR,MAHARASHTRA,TRUE
SF50,RRL PL BRG Amar Cold Chain,"KH No 535/1/1 & 539/1 Village Badiyakima Nemawar Road,  The. Dist Indore, Madhya Pradesh",452016,INDORE,MADHYA PRADESH,TRUE
SF51,RRL RAJKOT,Reliance Retail Limited At Satada No 141 And 142 P2 Shreenathji Industrial Zone 4 Part 2 N A A Plot No 3 Satada Kuvada rajkot   ,360003,RAJKOT,GUJARAT,TRUE
SF52,RRL VF Coimbatore DC,Reliance Retail Limited Sf No 433/1 433/2 433/3 433/4 And 432/2 Part Appanaickenpatti Village Pappampatti Sulur Tk COIMBATORE,641016,COIMBATORE,TAMIL NADU,TRUE
SF69,"Reliance Retail Limited, Jaipur","VF RRL JPR SDFX PL DC, Vishwakarma Industrial Area Vkia Jaipur Rajasthan",302013,JAIPUR,RAJASTHAN,TRUE
SF86,RRL VF Bhopal DC,SS Warehouse and Logistics Sarakiya  Near Mandideep Industrial Area Phase-II  Mandideep Bhopal,462001,BHOPAL,MADHYA PRADESH,TRUE
SF91,RRL PL HR COLD PVT LTD,NA,380001,AHMEDABAD,GUJARAT,TRUE
SF92,RRL VF Grocery SHDFX KOLKATA DC,Reliance Retail Limited Nh 6 Mouza And Village Kulai Under Beldubey Gram Panchayat Paniarah Panchal Howrah,711302,KOLKATA,WEST BENGAL,TRUE
SG-58,KADODARA STORE SURAT,SURAT,394325,SURAT,GUJARAT,TRUE
SG07,INDORE FC,RRL Indore Egrocery FC Shri Vinayak Logistics Sy No 135/1136 Village Baroda Arjun Tehsil Sanwer,453771,INDORE,MADHYA PRADESH,TRUE
SG29,"RRL, SANATHAL, AHMEDABAD","Survey No.44, Babrad Taluka Vajalpur, Near Sanathal Circle, Behind Essar Petrol Pump, Ringroad Sanathal",382210,AHMEDABAD,GUJARAT,TRUE
SG31,BHIWANDI,Pimplas Bhiwandi Shadowfax R S Bhumi World Industria BHIWANDI opposite amantra pimplas Village ,421308,BHIWANDI,MAHARASHTRA,TRUE
SG33,Life Care Indore,"Dewas Indore LC R SH, Reliance Retail Limited,  M/S LIFE CARE 37-38 LASUDIYA MORI, DEWASNAKA A.B. ROAD, INDORE",452010,INDORE,MADHYA PRADESH,TRUE
SG43,RRL PL Gubba Agro Fresh K2,Reliance Retail Limited Gubba Agro Fresh K2 Sy.No.255 Kandlakoya(V) Medchal(M)Medchal  Medchal-Malkajgiri RANGAREDDY,501401,RANGAREDDY,TELANGANA,TRUE
SG61,"RRL, RANALI, VADODARA",NR. KATHIYAWADI HOTEL,300018,VADODARA,GUJARAT,TRUE
SG62,RRL Wagholi Pune ECOM,No. 1364 Property No. 2/0631 Pune Nagar Road Wagholi Pune   ,412207,PUNE,MAHARASHTRA,TRUE
SG84,Trends Unnao Lucknow DC,"Khasra 511 to 532,Village Bajehara NH-25 Pargana Gaurinda,Tehsil Hasanganj-209859,UNNAO",209859,LUCKNOW,UTTAR PRADESH,TRUE
SH09,RRL AJIO B2B khopoli 2 DC,Reliance Retail Limited Building No B 500 Ikshita Logistics Park Indospace logistic Park Khopoli vlg Ajivali taluka Khalapur raigad KHOPOLI,410203,KHOPOLI,MAHARASHTRA,TRUE
SH20,DUMARTARAI RAIPUR,"Khasra No. 193/19 Block G L.K Corporates and Logistics Park NH-30 New Dhamtari Road, Dumartarai",492015,RAIPUR,CHHATISGARH,TRUE
SH50,"RRL, BADLI","Reliance Retail Limited, Distribution Centre ,B1200 Indospace Industrial And logistics Park Pahasour Faizabad Jhajjar Badli Road, Haryana  ",124105,BADLI,HARYANA,TRUE
SH65,RRL VF MH NAGPUR GATI  DC,RRL VF MH NAGPUR GATI  DC Reliance Retail Limited S No 472473474476 Village Khumari S No 4142/1 42/2 43 Village Kakorda Taluka Kalmeshwar Nagpur Maharashtra ,441502,NAGPUR,MAHARASHTRA,TRUE
SH69,RRL VF HR Ambala Grocery DC,"RRL VF HR Ambala Grocery DC Reliance Retail Limited Khasra No 46/20,21,46/12,19,22,46/10/3 46/11,46/9/3, Khewat/Khatoni no.615/793 616/794,Village Mohra , Hadbast no. 188 AMBALA",133004,AMBALA,HARYANA,TRUE
SH71,RRL VF MP Khamkheda Grocery DC,KD Logistics Park Block H  Survey No121/8 124/7124/9127/5117/2117/3117/1 123/1125  Vlg Khamkheda Goharganj Raisen ,462046,KHAMKHEDA,MADHYA PRADESH,TRUE
SH87,MEDAK MANDAL,"B1 Syno 29 And 30, Manoharabad Village, Mandal Medak, Telangana ",502336,MEDAK,TELANGANA,TRUE
SH95,RRL Consumer Brand Aslali Ahm,"Shed No.2, Ground Floor, Block No. 505, Mouje Aslali Taluka Daskroi, Ahmedabad  ",382430,AHMEDABAD,GUJARAT,TRUE
SHDZ,"Block K ,village Farukhnagar, Tehsil ,farukhnagar ",Haryana 122506,122506,HARYANA,HARYANA,TRUE
SHEHERA,VAIDHNATH MAHADEV,"VAIDHNATH MAHADEV LUNAWADA ROAD, SHEHARA, PANCHMAHAL, GUJARAT",389210,Shehera,GUJARAT,TRUE
SHIVSHAKTI,Shiv Shakti Enterprises,"62/5 Keshav Kunj Pratap Nagar, Agra",282010,AGRA,UTTAR PRADESH,TRUE
SHREE GANE,SHREE GANESH OIL DEPOT,"111, GROUND FLOOR, GANI COMPOUND, NARPOLI, BHIWANDI,e ",421302,BHIWANDI,MAHARASHTRA,TRUE
SHYL,"Survey Nos.1,2,4,7,8,9,10,11,12 Of Baswapuram Vill","Hyderabad, Telangana 502279  ",502279,HYDERABAD,TELANGANA,TRUE
SI02,SH65 QSCPL VF MH NAGPUR GATI,"DC,S No 472473474476 Village Khumari,Taluka Kalmeshwar Nagpur Maharashtra",425414,NAGPUR,MAHARASHTRA,TRUE
SI24,"Future Supply Chain Pvt Ld, Koka","Future Supply Chain Pvt Ld Verticle Logistics Park, Koka Village, Koka Post,  Koka District, Jhajjar",124108,JHAJJAR,HARYANA,TRUE
SI58,Smart Hub Kakinada RRL," Kakinada Central Warehouse Corporation New Port Area  Tarvangi Kakinada East Godavari, Andhra Pradesh Kakinada",533007,KAKINADA,ANDHRA PRADESH,TRUE
SI77,Smart Hub Raipur RRL,Power Line Accessories Road Industrial Area Bhanpuri Raipur Chhattisgarh,492003,RAIPUR,CHHATISGARH,TRUE
SI81,SMART HUB CHOMU,Central Warehousing Godown No 1A2A2B 5A 5B Via Udaipuria Po Bhopawas   Tehsil Chomu District Jaipur,303702,CHOMU,RAJASTHAN,TRUE
SI89,Smart Hub Jorhat RRL,Reliance Retail SI89 Limited Kendugirip  Chengeli Gaon Dist Jorhat ,785010,JORHAT,ASSAM,TRUE
SI93,BILASPUR RRL,Central Warehouse 2 Bilaspur Industrial Area Tiffra Bilaspur,495001,BILASPUR,CHHATISGARH,TRUE
SI94,RAIGARH RRL,Kabir Chowk Orissa Road Opp New India Saw Mill  Industrial Area Raigarh,496001,RAIGARH,CHHATISGARH,TRUE
SI95,Smart Hub Goa RRL,"RRL CWC ICD Verna Plot No 50 to 54 Phase III B Verna Industrial Estate Verna Salgette, South GOA GOAICD Verna, South Goa",403722,GOA,GOA,TRUE
SI96,SMART HUB KHANDWA,"RRL, Central Warehousing Corporation, Khandwa, Anand Nagar ","4,50,00,14,50,051",KHANDWA,MADHYA PRADESH,TRUE
SI98,Smart Hub Kotputli RRL,"Godown No. 1D, 3A, 3B, 3C, Central WH Kotputli cement factor Opp Sub dist Jail Vill Ramsinghpura, Gopalpura Road Jaipur, Rajasthan ",303108,KOTPUTLI,RAJASTHAN,TRUE
SIKAR,SMART HUB SIKAR,"RRL Central Warehouse, Sikar Jagmalpura Via Katrathai ",332001,SIKAR,RAJASTHAN,TRUE
SILVASSA,GAJRA HOUSE,"GAJRA HOUSE, NAROLI ROAD, CHAR RASTA, SILVASSA  ",396230,SILVASSA,DADRA AND NAGAR HAVELI (UT),TRUE
SIPL,SIDEL INDIA PRIVATE LIMITED,"SOSYO HAJOORI BEVERAGES PVT. LTD.GAT NO 104/2/A/1 & 104/2/B, BORATE VASTI, NANDUR,POST SAHAJPUR, TAL. DAUND, DIST. PUNE. PUNE -",412202,PUNE,MAHARASHTRA,TRUE
SJ00,Smart Hub Pilkhuwa RRL,Block D Khasra 376 Reliance Rd Bhovapur Opp Jindal Nagar  Dist Hapur PILKHUWA,245304,PILKHUWA,UTTAR PRADESH,TRUE
SJ14,HOSAKOTE,RRL Trends Hosakote 2 DCSy # 12&13 Katha No 119 Of Ekka rajapura Sulibele Hobli Hoskote Taluku Bangalore Rural Dist HOSAKOTE,562129,HOSAKOTE,KARNATAKA,TRUE
SJ40,Vasai Bhiwandi,RCSPL R SH Reliance Retail Limited IND-JMWH-MH-007 Royal Industrial Hub Galla No A/ 117 120 Gharpati No 3211 Village Poonam Next To Kaman Police Chowki Vasai East VASAI ,401208,VASAI,MAHARASHTRA,TRUE
SJ48,"CDIT DHARWAD DC,Reliance Retail Limited","Central Warehouse No 129/B Kiadb,Belur Industrial Area,Dharwad",580011,DHARWAD,KARNATAKA,TRUE
SJ61,RRL Smart Hub Burdwan,Reliance Retail Limited Central Warehouse Sadarghat Road Dist Burdwan BURDWAN,713101,BURDWAN,WEST BENGAL,TRUE
SJ80,Smart Hub Bhind RRL,"Central Warehouse Godown No.1, Lahar Road Industrial Area",477001,BHIND,MADHYA PRADESH,TRUE
SJ81,Smart Hub Bikaner RRL,"Central Warehouse Opposite, Govt Engineering College, Karmi Industrial Area Phase Ii Bikaner",334004,BIKANER,RAJASTHAN,TRUE
SJ83,"CENTRAL WAREHOUSE, MORENA","NEAR KRISHI MANDIR PARISAR, NAINAGARH ROAD ",476001,MORENA,MADHYA PRADESH,TRUE
SJ89,SANGLI,Tanangtalsli Solapur Yayath R SH Reliance Retail Limited Gajanan Prasad Warehouse G No 196A/P Tanangtal Miraj Dist Tanang Sangli ,416410,SANGLI,MAHARASHTRA,TRUE
SJ93,RRL CDIT FARRUKHNAGAR,"DC ,Embassy Industrial Park, Haryana    ",122506,FARRUKHNAGAR,HARYANA,TRUE
SJ99,RRL Digital Chennai DC ),"RRL Digital Chennai DC Reliance Retail Limited Survey No.461/2C Redhills-Ambattur Road Puzhal Village, Ambattur Taluk 600062 Chennai",600062,KANCHEEPURAM,TAMIL NADU,TRUE
SK00,Smart Hub Bharatpur RRL,Reliance Retail Limited Central Warehouse Plot No G 162 To 165 & F 166 To 171 Brij Industrial Area Behind Nafed Plant  ,321301,BHARATPUR,RAJASTHAN,TRUE
SK14,METRO CASH & CARRY INDIA PVT LTD (Reliance Retail ,"Khewat No 3 Khatauni No 6  Vill Bir Bahadurgarh PATIALA, Punjab ",147021,PATIALA,PUNJAB,TRUE
SK3N,Reliance Retail Limited Hyderabad,"RRL TS Hyd Go Green PL DC RRL-TS-HYD-PL-DC Go Green Warehousing Survey No 667 House Number 14 61/1 Chamber No 2 Medchal Village Medchal Malkajgiri, HYDERABAD, Telangana",501401,HYDERABAD,TELANGANA,TRUE
SK49,RRL Ajio B2B HOSUR,Avigna Space Industrial & Logistics Park Box No B1 A Nagondapalli Village Denkanikota Road Hosur Taluk Krishnagiri,635110,HOSUR,TAMIL NADU,TRUE
SK61,Smart Hub Raichur RRL,"Smart Hub Raichur RRL, Central Warehouse, Sy No 52/1 Kukanur Village Near,  Yarmarus Camp Raichur, RAICHUR",584102,RAICHUR,KARNATAKA,TRUE
SK6C,Bavla DC,"RRL VF GJ AHM Bavla Grocery DC Wh No 2 Uno Logistics Park  Village Kochariya Bavla Rajkot Highway, AHMEDABAD ",382220,BAVLA,GUJARAT,TRUE
SK6D,GUWAHATI,"Distribution Centre M/S Achyut Corporation, Amingaon Hajo Road Guwahati,  GUWAHATI, Assam ",781031,GUWAHATI,ASSAM,TRUE
SK6F,BJSM Logistics Park,"Banur tepla road, Vill-Kheri Gurna telpa Tehsil- Rajpura - Punjab ",140417,RAJPURA,PUNJAB,TRUE
SK6I,RRL VF Surat Vesma DC,Reliance Retail Limited  GJ-DC-VAS-001-A Block No 533 534 Near Mangalam 93 534 Canal Road Vesma Chokdi Surat Mumbai Highway Vesma Navsari  SURAT Gujarat  India,396475,SURAT,GUJARAT,TRUE
SK6W,QSCPL VF Surat Vesma DC QWIK Supply Chain Private ,Block No 533 534 Near Mangalam 93 534 Canal Road Vesma Chokdi Surat Mumbai Highway Vesma Navsari SURAT ,396475,SURAT,GUJARAT,TRUE
SK7F,HOWRAH,"Distribution Centre , Abhigamya Logistics Pvt Ltd  Mouza 22 , Dag No 665666 & 667 ,  Vlg Sankharidaha Domjur, P O Begri , HOWRAH , West Bengal ",711411,HOWRAH,WEST BENGAL,TRUE
SK7Y,Consumer Brand Lucknow RRL,Reliance Retail Limited 325/4 Dhawapur Bani Mohanlalganj Road Lucknow – Lucknow ,226401,LUCKNOW,UTTAR PRADESH,TRUE
SK8I,RRL VF UK Haridwar DC,Reliance Retail Limited Khasra No 1827 28 30 Salempur Mehdood Opp Prince Pipe Pvt Ltd Denso Chowk Bhadrabad Haridwar HARIDWAR,249402,HARIDWAR,UTTARAKHAND,TRUE
SK8M,RRL Smart Hub Pilakhwa RRL,Smart Hub Pilakhwa RRL Reliance Retail Limited Block D Khasra 376 Reliance Road Bhovapuropp Jindal Nagar Pilkhuwa  HAPUR,245304,PILKHUWA,UTTAR PRADESH,TRUE
SK8Q,Beauty Nagpur DC,Beauty Nagpur DC Reliance Retail Limited Logistic Park Kh No 103 Mouza Nimji Tal Kalmeshwar Dist Nagpur ,441501,NAGPUR,MAHARASHTRA,TRUE
SK96,MANDOLI,DELHI,110093,DELHI,DELHI,TRUE
SKAD,UJJAIN,Ujjain Indore NWCC 754 1 Min 6 Vill Undasa Shree Geeta Wh Shankarpur Madhavpura   ,456001,UJJAIN,MADHYA PRADESH,TRUE
SKAL,RRL HR-GGN SAMPKA PL DC,"Khasra, Village Sampka Tehsil Farrukhnagar",122001,FARIDABAD,HARYANA,TRUE
SKAP,C/O Origin Logistics Pvt Ltd,"Bldg No E4,Gala 1 2, Opp. Ingram Warehouse, Complex Nr Vadape Police Station, BHIWANDI, Maharashtra",421302,BHIWANDI,MAHARASHTRA,TRUE
SKAR,Reliance Retail Ltd. Adalaj Warehouse, No B 16 Modern Builders Chandkheda Adalaj Road Adalaj Gandhinagar AHMEDABAD,382421,ADALAJ,GUJARAT,TRUE
SKDR,NAGPUR,"RRL S No 471/1 To 476 Mouza Khumari Kanyadol To Khum KALAMESHWAR, NAGPUR     ",441502,NAGPUR,MAHARASHTRA,TRUE
SKDX,RRL 20 Cube Warehousing & Distribution Ltd,Corporate Sector Plot No 1 Jrg Logistic Park Dakachya AB Road Indore Madhya Pradesh,453771,INDORE,MADHYA PRADESH,TRUE
SKFG,RRL TN CHN Ponneri SS CS DC S MINJUR,RRL TN CHN Ponneri SS CS DC S No 215/1  Jayaramapuram Road Nalur Village Minjur Ponneri Taluk MINJUR   ,601203,MINJUR,TAMIL NADU,TRUE
SKFV,RRL TALUKA KHEDA,Reliance Retail Limited Gala no1 Shed C Rudraprata Logistic Park Sy No 114 115 116 Nr Cocacol Factory NH8 Village Kajipura Taluka Kheda ,387530,KHEDA,GUJARAT,TRUE
SKFY,SITAPURA,JAIPUR,302022,SITAPURA,RAJASTHAN,TRUE
SKGV,Madhyamgram Kolkata,IPISPL R SH Reliance Retail Limited 15/A Gustia School Road Mouza Gatithaps Barsat Under Barasat Municipal Viagustia School Road Madhyamgram,700128,MADHYAMGRAM,WEST BENGAL,TRUE
SKHC,Smart Hub Dhanbad RRL,Reliance Retail Limited Nh2 Godown 3 Mouza & Kashi Tand No 125124 Khata No 561011 1320 Plt no 368990 91369375 377381 3851022&1026  DHANBAD,828109,DHANBAD,JHARKHAND,TRUE
SKHG,RRL PALSANA,martHub Palasana 3PL RRL  Reliance Retail Limited  Bl No61 B/ Htribuvan Polymers Old makhinga  Near Palsana Chokdi Makhinga Taluka Palsana PALSANA,394315,PALSANA,RAJASTHAN,TRUE
SKHK,Smart Hub Mundka,3PL RRL Reliance Retail Limited DL-DC-MUN-001-RRL Khasra No 247 248 249/1 Hirankundna Mundka West Delhi Delhi,110041,DELHI,DELHI,TRUE
SKHM,SmartHub Jabalpur,Khasra No16/116/416/618/2 Gram Bineki Halka No 40 Tehsil Patan     JABALPUR,482002,JABALPUR,MADHYA PRADESH,TRUE
SKHR,CC Jivannagar Sirsa," Sarkar Kinoow Plant , RIICCO Industrial Area, Near Kisan Kanta , Shriganganagar , Rajasthan",,SHRIGANGANAGAR,RAJASTHAN,TRUE
SL 61,"RRL, JABALPUR",Reliance Retail Limited  Logistics Park H-30 at village Padwarkar Near Katani Bypass Square Tehsil  Panagar  JABALPUR,482002,JABALPUR,MADHYA PRADESH,TRUE
SL06,RRL MH Khopoli PL DC,Reliance Retail Limited Bldg No B 100 Shed 100 Indran Logistics At Indospace Industrial Khopoli Complex Village Ajivali Taluka Khalapur Raigad KHOPOLI,410203,KHOPOLI,MAHARASHTRA,TRUE
SL1L,"RRL, JHAJJAR","RELIANCE RETAIL LTD, INDUSTRIAL PLOT , JHAJJAR HARYANA VILLAGE DADRI TOE  JHAJJAR HARYANA  ",124103,JHAJJAR,HARYANA,TRUE
SL1Q,BULANDSHAHR,"RRL-NORTH-UP-SIKANDRABAD, Reliance Retail Limited, Damco India Pvt Ltd Vry Logtic Park Llp, Sikandrabad Dehat, Near Sirondhan Mod Sikandrabad, BULANDSHAHR",203205,BULANDSHAHR,UTTAR PRADESH,TRUE
SL1W,RRL MH Bhiwandi Sagar Complex,RRL MH Bhiwandi Sagar Complex GCR DC Reliance Retail Limited Gala No 1 To 13 Owali Village BHIWANDI ,421302,BHIWANDI,MAHARASHTRA,TRUE
SL24,Smart Hub Chindwara RRL,RRL Chindwara,480001,CHINDWARA,MADHYA PRADESH,TRUE
SL26,Smart Hub Sheopurkalan,"Smart Hub Sheopurkalan RRL, SHAHPUR",476337,SHAHPUR,MADHYA PRADESH,TRUE
SL2M,PBG Prozo Hyderabad,"Prozo Distribution Pvt Ltd, B1 Syno 29 And 30 Manoharabad Village, Mandal Medak Telangana,",502336,MEDAK,TELANGANA,TRUE
SL32,Smart Hub Balaghat,"Central Warehouse Godown No 3 Balaghat Waraseoni Road, Garra",481001,BALAGHAT,MADHYA PRADESH,TRUE
SL3N,PBG ProConnect Kochi,"RRL-SOUTH-KL-ERNAKULAM, Reliance Retail Limited, Proconnect Supply Chain Solution Limited, Block N24 Survey N94 11 9 2&91 11 2, Kunnathunadu Perumbavoor Ernakulam ERNAKULAM",686670,ERNAKULAM,KERALA,TRUE
SL47,AURANGABAD Central Warehouse,"Central Warehouse Plot No 91 Midc Area Chikalthana, AURANGABAD",431003,AURANGABAD,MAHARASHTRA,TRUE
SL4C,Distribution Centre ; Indospace Industrial Park,"Building No. B-700, Plot No. D-223/4, Chakan MIDC Phase- II, Village - Bhamboli, Pune Rural (Maharashtra) ",410501,PUNE,MAHARASHTRA,TRUE
SL53,Smart Hub Gwalior RRL,Plot No 72 & 73 Gospura Industrial Area Behind Cimmco Steel Foundry Gole Ka Mandir Birla Nagar GWALIOR,474004,GWALIOR,MADHYA PRADESH,TRUE
SL55,Smart Hub Mandsaur RRL,Reliance Retail Limited Ware House GF Village Ajijkhedi Mhow Nazirabad Road Mandasaur Tehsil Mandsaur,458667,MANDSAUR,MADHYA PRADESH,TRUE
SL61,N4B MEDIA,"Plot No. 76, Khasra No. 490, New Po, New Delhi  ?",110077,DELHI,DELHI,TRUE
SL6S,RRL VF RJ  Jaipur Motu Ka Bas CPC,Kh No 76 To 96 98 118 To 126135 & 136 Village Motu Ka Bas Tehsil Amer JAIPUR- 303704,303704,JAIPUR,RAJASTHAN,TRUE
SL75,Smart Hub Narsinghpur," Narsinghpur RRL, MP",487001,NARSINGHPUR,MADHYA PRADESH,TRUE
SL80,Godown No 5678 Central Warehousing Corporation,"Godown No 5678 Central Warehousing Corporation plot No Sp 1 RIICO Industrial Area Sitapura II JAIPUR, Rajasthan ",302022,JAIPUR,RAJASTHAN,TRUE
SL95,Reliance Retail Limited Daga,Reliance Retail Limited Daga No 383 384 Patta No 74 Chotahapjan Gaon Moouza  hapjan TINSUKIA,786170,TINSUKIA,ASSAM,TRUE
SL9I,Smart Hub Ludhiana,"Dugri RRL  Reliance Retail Limited Village Dugri Hadbast No 220 Tehsil Payal District Ludhiana LUDHIANA, Punjab",141002,LUDHIANA,PUNJAB,TRUE
SL9J,MAHUL,"Reliance Retail Limited,Smart Hub , Warehouse/Shed no 1, 2,4,5,6 and 31, Block no ACF Ground bearing CTS no 596,A, M Ward , Chembur, Mumbai Suburban  ",400074,MUMBAI,MAHARASHTRA,TRUE
SL9T,"RRL Sulthanpur Trends DC,","Industrial Plot N1 Street Nimana Sector5,Model Economic Township Tehsil Badli,District Jhajjar Haryana  ",124103,JHAJJAR,HARYANA,TRUE
SLA8,RRL-Trends DC-Nagpur,"Mayur Logistics Park Kalmeshwar Road, Nimji Mauza- Nimji, NAGPUR",441501,NAGPUR,MAHARASHTRA,TRUE
SLAD,Smart Hub Amravati RRL,Central Warehousing Corporation Ward no 21 AMRAVATI,444601,AMRAVATI,MAHARASHTRA,TRUE
SLAH,Smart Hub Jodhpur RRL,Smart Hub Jodhpur RRL Reliance Retail Limited Central Warehouse Khasra No 51/4 51/5 Salawas Jodhpur Rd Tanawara JODHPUR,342013,JODHPUR,RAJASTHAN,TRUE
SLAJ,"RRL, NANDED","Reliance Retail Limited Central ware house corporation block 178, bhaygaon road Tuppa Nanded   ",431603,NANDED,MAHARASHTRA,TRUE
SLBA,BARMER FC,"Central Warehouse Corporation, Barmer Mithra Road Bahabar",344001,BARMER,RAJASTHAN,TRUE
SLBC,Beawar FC,Smart Hub Beawar RRL Front Of Riico Industria gram Gohan?a  ,305901,BEAWAR,RAJASTHAN,TRUE
SLBN,SLBN Smart Hub Nagpur RRL / MP,SMART HUB NAGPUR,440005,NAGPUR,MAHARASHTRA,TRUE
SLBO,Smart Hub Satna RR,Ruchi Infrastructure Limited Khasra No 75To79 &161168 &173 Village Saristal Satna Panna Main Rd Tehsil Raghuraj Ngr    ,485441,SATNA,MADHYA PRADESH,TRUE
SLCE,Smart Hub Udaipur RRL,Central Warehouse Godown No 1A1B&3 Opp Fci Depot Udaipur Depot,313001,UDAIPUR,RAJASTHAN,TRUE
SLCS,RRL MH Nagpur SWC PL DC,Sarda Warehousing Plot No 4 Kh No 18/4/A P.H No 24 Th.Kamptee Dist-Nagpur Maharashtra NAGPUR,441001,NAGPUR,MAHARASHTRA,TRUE
SLD3,SM Logistics & Warehousing Co Pvt Ltd,"Khasra No 71/2, Village Ghevra, Mundka, Delhi",110081,DELHI,DELHI,TRUE
SLDH,Smart Hub Bidar RRL,"Smart Hub Bidar,KR-DC-BID-001-RRL, Plot No 10 Naubad Industrial Area, Sy No 60 Naubad Village, BIDAR",585402,BIDAR,KARNATAKA,TRUE
SLDL,JHUNJHUNU,CWC Godown JHUNJHUNU,333001,JHUNJHUNU,RAJASTHAN,TRUE
SLDN,Smart Hub Satara RRL,Reliance Retail Limited Mswc Plot No 4  New Midc Satara ,415004,SATARA,MAHARASHTRA,TRUE
SLDP,Smart Hub Vashi Mumbai RRL,"Central Warehouse, Sector 20,  Near Turbhe Railway Station, Vashi",400703,VASHI,MAHARASHTRA,TRUE
SLDV,Smart Hub Damoh RRL,Survey No 73/173/2 & 357/1 357/2 Damoh Panna Road     ,470661,DAMOH,MADHYA PRADESH,TRUE
SLE8,RRL VF Badli DC 2,"RRL VF HR Badli IndoSpace Grocery DC Building No B 1100 Indospace Industrial Park Pvt Ltd badli vlg Pahasour faizabad Po Badli Jhajjar Badli Road Badli , Haryana ",124105,BADLI,HARYANA,TRUE
SLEB,RRL MH Nagpur OCLP6 Grocery DC,Reliance Retail Limited C/o Unit No-6 OCLP KHASARA NO 17 PATWARI HALKA-72 MOUZA SHIVMADKA MOUZA KOTEWADA TAHSIL-HINGNA NAGPUR,441122,NAGPUR,MAHARASHTRA,TRUE
SLEG,Jamnagar STO NO,Smart Hub Jamnagar RRL Reliance Retail Limited  Reliance Dc   Plot No 1 To10 &18To46 Survey No 176/1   Near Railway Crossing Moti khavdi JAMNAGAR                             ,361140,JAMNAGAR,GUJARAT,TRUE
SLET,Patna DC,RRL VF BR Patna Grocery DC Reliance Retail Limited- Patna ,800007,PATNA,BIHAR,TRUE
SLEV,Raipur DC,QSCPL VF CG Raipur Grocery  DC Khasra No 681/1 684/1 684/2 684/3 684/4 Near Flyover Ring road no 3  Vlg Tekari RAIPUR,493111,RAIPUR,CHHATISGARH,TRUE
SLEW,"Reliance Retail Limited, Raipur",Khasra No 681/1 684/1 684/2 684/3 684/4 684/5 684/6 684/7 & 687/2 Ph No 23 Near Flyover Ring road no 3 vlg Tekari RAIPUR,493111,RAIPUR,CHHATISGARH,TRUE
SLG3,RRL VF TN CHN Oragadam,Grocery DC San Logistics Parksh 48 Survey N203/2203 4203/5204/1204/2 Oragadam Walajabad Rd 631604 KANCHIPURA Tamil Nadu,631604,KANCHIPURA,TAMIL NADU,TRUE
SLG6,RRL VF MP Nimrani PL DC,"Tirupati Warehoushing Village Magarkhedi Tehsil  Khasrawad KHARGONE, Nimrani  ",451660,NIMRANI,MADHYA PRADESH,TRUE
SLGI,SMART HUB BEGUSARAI RRL,"RRL DC Central Warehouse Corporation Begusarai, Krishi Bazar samiti Begusarai Rosara road Panhas, Begusarai     ",851101,BEGUSARAI,BIHAR,TRUE
SLGQ,Smart Hub Katihar RRL,Reliance Retail Limited Central Warehouse Marketing Yard Tingachhiya District KATIHAR,854105,KATIHAR,BIHAR,TRUE
SLHB,Smart Hub Jhansi RRL,Reliance Retail Limited Central Warehouse Gd No1A1B1C3A3B Near Sbi Mandi Branch Mandi Yard Jhansi CHIRGAON,284301,JHANSI,UTTAR PRADESH,TRUE
SLI1,RRL AJIO B2B Panchla DC,"Reliance Retail Limited,Dag No 248 249 250 Khatian No 1037 1359, Mouza Surikhali Basudev Gram Panchayet, Ps Uluberia Dist Howrah, Kolkata  ",711310,KOLKATA,WEST BENGAL,TRUE
